index,s,t,et
6768,30857,13044,1358
6769,11967,110,1358
6770,12170,10207,1358
6771,13832,21185,1358
6772,32251,15836,1359
6773,28313,15537,1359
6774,28612,5071,1359
6775,25334,27722,1359
6776,30503,16684,1359
6777,7339,22385,1359
6778,11653,30548,1360
6779,18466,4578,1360
6780,30617,16585,1361
6781,7968,24368,1361
6782,954,3430,1361
6783,29723,19343,1361
6784,8635,32938,1362
6785,13925,24671,1362
6786,3975,27042,1362
6787,27209,7226,1362
6788,370,26430,1362
6789,31533,21195,1362
6790,9616,20064,1362
6791,10407,974,1362
6792,4601,1500,1363
6793,7285,12816,1363
6794,31370,18708,1364
6795,28062,22385,1364
6796,14201,9108,1364
6797,10188,30553,1364
6798,23297,20134,1365
6799,973,4807,1365
6800,15551,18633,1365
6801,13058,19127,1366
6802,29409,18302,1366
6803,11062,9832,1366
6804,7500,7344,1366
6805,29226,25265,1366
6806,19699,1644,1366
6807,20799,17880,1366
6808,21903,5967,1366
6809,19370,11030,1367
6810,31585,33399,1367
6811,15395,14350,1367
6812,27695,18847,1367
6813,2434,28081,1367
6814,19391,17092,1368
6815,25503,227,1368
6816,22949,24007,1368
6817,11171,1014,1368
6818,18634,21275,1368
6819,12499,5147,1369
6820,17286,4205,1369
6821,27740,18660,1369
6822,26553,29587,1369
6823,30282,22961,1369
6824,5133,18706,1370
6825,32149,31284,1370
6826,13070,21543,1370
6827,25829,27746,1370
6828,13838,9849,1371
6829,16161,25395,1371
6830,27310,29650,1371
6831,23113,5000,1371
6832,10602,7525,1371
6833,21203,27049,1371
6834,15373,15275,1371
6835,20677,15231,1372
6836,1266,22615,1372
6837,33011,10904,1372
6838,2939,1378,1372
6839,24928,26497,1373
6840,21475,9906,1373
6841,31990,15515,1373
6842,20762,10175,1373
6843,22489,10475,1373
6844,29434,6265,1373
6845,30768,32149,1374
6846,13491,28725,1374
6847,29245,13139,1374
6848,18923,18302,1374
6849,13380,30889,1374
6850,11862,29368,1374
6851,2549,25851,1374
6852,5146,5054,1375
6853,1494,13491,1375
6854,11155,12020,1375
6855,5987,23466,1375
6856,9791,5557,1375
6857,21453,2067,1376
6858,13286,14599,1376
6859,24122,10234,1376
6860,15339,4631,1376
6861,20762,16740,1376
6862,24967,17038,1377
6863,19438,4821,1377
6864,11841,31785,1377
6865,29099,26373,1377
6866,20205,11303,1377
6867,6113,13090,1377
6868,32469,8892,1377
6869,14548,12669,1377
6870,6213,24177,1377
6871,2658,27015,1378
6872,28450,17858,1378
6873,4318,11591,1379
6874,29330,2363,1379
6875,12130,14470,1379
6876,23422,20786,1379
6877,18374,19442,1379
6878,22933,1911,1379
6879,21905,15169,1379
6880,13925,7585,1380
6881,3320,14599,1380
6882,20809,24415,1380
6883,20762,24099,1380
6884,27863,23328,1380
6885,26950,2155,1381
6886,31032,31235,1381
6887,27884,25784,1382
6888,25163,32574,1382
6889,7334,32252,1383
6890,31011,5617,1383
6891,24778,26610,1383
6892,13090,24410,1383
6893,23921,5171,1383
6894,387,26636,1383
6895,3372,13269,1383
6896,31448,18675,1384
6897,9672,28950,1384
6898,20762,32743,1384
6899,21260,5154,1385
6900,25045,11018,1385
6901,24981,302,1385
6902,18449,22086,1385
6903,20704,14075,1385
6904,16988,20540,1385
6905,17655,10834,1385
6906,6565,20043,1385
6907,15374,1810,1385
6908,2909,20762,1386
6909,24717,23569,1386
6910,23144,4630,1386
6911,14275,27136,1386
6912,27948,19686,1386
6913,5380,30092,1387
6914,7417,20763,1387
6915,15848,12020,1387
6916,24177,32253,1388
6917,21317,7423,1389
6918,9665,14043,1389
6919,32451,17773,1389
6920,30092,9119,1390
6921,15881,20417,1390
6922,32203,25410,1390
6923,28725,6434,1390
6924,8905,2527,1390
6925,29035,26004,1390
6926,1782,16402,1390
6927,14740,1972,1391
6928,2363,11312,1391
6929,5459,28101,1391
6930,11653,23165,1391
6931,5150,1915,1391
6932,29166,11670,1391
6933,5853,22401,1391
6934,26891,1303,1392
6935,26583,26379,1392
6936,2606,3293,1392
6937,21051,10851,1393
6938,32980,21791,1393
6939,14808,22342,1393
6940,26886,23611,1393
6941,13189,3373,1393
6942,22489,5093,1393
6943,21682,6439,1393
6944,21834,4578,1394
6945,121,11017,1394
6946,1303,19362,1395
6947,109,31829,1395
6948,14317,26204,1395
6949,5308,2118,1395
6950,1499,22789,1396
6951,13702,22301,1396
6952,7249,21120,1396
6953,26695,21588,1397
6954,4591,11955,1397
6955,21904,28416,1397
6956,30469,7815,1398
6957,21864,14761,1398
6958,30769,14928,1398
6959,7721,23547,1399
6960,9585,19608,1399
6961,13989,29604,1399
6962,21675,15025,1400
6963,32215,15437,1400
6964,20151,21093,1400
6965,26953,18688,1400
6966,6081,27269,1400
6967,15306,26916,1401
6968,16299,21195,1402
6969,25397,18239,1402
6970,13090,16903,1402
6971,21904,26954,1402
6972,399,2193,1403
6973,16739,5560,1403
6974,5790,1628,1403
6975,31498,23737,1404
6976,26473,18081,1404
6977,31563,31975,1404
6978,20447,32523,1404
6979,21963,21792,1405
6980,27097,12869,1405
6981,27001,1650,1405
6982,11522,12484,1406
6983,5461,12084,1406
6984,16687,1500,1406
6985,25349,15381,1406
6986,27045,16782,1407
6987,13926,11653,1407
6988,27790,31684,1407
6989,11156,17890,1407
6990,4031,20511,1407
6991,25091,11101,1407
6992,27585,6462,1408
6993,16938,17757,1408
6994,6945,29677,1408
6995,4811,23142,1408
6996,22302,28840,1408
6997,29977,7960,1409
6998,16554,22595,1409
6999,28562,32557,1409
7000,33092,3357,1409
7001,24372,28279,1410
7002,23373,21275,1410
7003,22991,11156,1411
7004,2273,29467,1411
7005,2222,8791,1411
7006,11094,8262,1411
7007,1170,24713,1411
7008,20046,12836,1411
7009,22507,30217,1411
7010,31373,29764,1411
7011,26828,6687,1411
7012,24829,20646,1412
7013,11851,15102,1412
7014,2302,23944,1413
7015,3108,25785,1413
7016,1123,12539,1413
7017,30842,17173,1413
7018,20762,18480,1413
7019,30106,22012,1413
7020,21904,30947,1413
7021,21362,7987,1414
7022,10200,25237,1414
7023,25624,27790,1414
7024,22225,4355,1414
7025,19171,11850,1414
7026,11953,4164,1414
7027,22898,27566,1414
7028,24660,21911,1414
7029,27314,16035,1414
7030,21099,17286,1415
7031,15657,28101,1415
7032,1772,22557,1415
7033,11010,4645,1415
7034,1374,22217,1415
7035,22840,10508,1416
7036,23899,4604,1416
7037,10705,16554,1416
7038,19179,14873,1416
7039,31505,2421,1416
7040,10164,19280,1416
7041,4857,3964,1416
7042,1689,20134,1417
7043,30302,11851,1417
7044,22015,10771,1417
7045,9791,16500,1417
7046,9006,14573,1418
7047,21412,30345,1418
7048,12472,32217,1418
7049,29245,1286,1418
7050,19127,24657,1418
7051,2162,836,1418
7052,25497,29862,1419
7053,14434,18473,1419
7054,30001,24884,1419
7055,20826,15510,1419
7056,19598,13739,1419
7057,27230,28755,1419
7058,2006,13701,1419
7059,14779,28336,1419
7060,22301,2288,1419
7061,23090,27558,1420
7062,8980,9267,1420
7063,9833,31586,1420
7064,4761,6115,1420
7065,129,10027,1420
7066,2363,11312,1421
7067,8726,27920,1421
7068,19922,6570,1421
7069,20540,574,1421
7070,3690,23483,1422
7071,3927,27232,1422
7072,31625,7674,1422
7073,688,15367,1423
7074,17716,25990,1423
7075,20146,21196,1423
7076,384,14545,1423
7077,5016,9101,1423
7078,25575,16537,1423
7079,32714,27951,1423
7080,25176,10539,1424
7081,12974,27813,1424
7082,1786,21033,1424
7083,9686,25851,1424
7084,20762,27741,1424
7085,4895,22,1424
7086,13851,31813,1424
7087,19924,2479,1425
7088,30677,21472,1425
7089,3732,3619,1425
7090,1449,33080,1425
7091,13723,12104,1426
7092,22234,26712,1426
7093,24319,25565,1426
7094,18416,5842,1427
7095,74,18626,1427
7096,21529,21195,1427
7097,20035,19114,1427
7098,13349,18918,1428
7099,24221,1208,1428
7100,28101,7031,1428
7101,16817,15601,1428
7102,24928,11145,1429
7103,31684,7107,1429
7104,23818,31524,1429
7105,26137,5203,1429
7106,24022,33052,1429
7107,29399,8180,1430
7108,563,17250,1430
7109,16990,20660,1430
7110,12379,32996,1431
7111,11602,6943,1431
7112,165,4350,1431
7113,13518,1786,1431
7114,15794,27230,1431
7115,9591,21369,1431
7116,18865,5516,1431
7117,24147,6136,1432
7118,13500,13723,1432
7119,12872,29244,1432
7120,32557,25550,1432
7121,3605,4856,1432
7122,22464,16513,1432
7123,566,15236,1433
7124,11158,14834,1433
7125,3198,25390,1433
7126,12656,15104,1433
7127,33355,19093,1434
7128,16031,26266,1434
7129,14682,2702,1434
7130,22246,5116,1434
7131,28254,27050,1434
7132,25000,10050,1435
7133,23794,347,1435
7134,26285,4416,1436
7135,2216,7780,1436
7136,11191,10292,1436
7137,12438,21721,1436
7138,14368,30072,1436
7139,3697,27948,1436
7140,829,11962,1437
7141,23138,9646,1437
7142,8647,2814,1437
7143,26256,32149,1437
7144,7339,19083,1437
7145,2549,14578,1437
7146,20013,6609,1438
7147,25410,13738,1438
7148,21596,13117,1438
7149,23679,7153,1438
7150,22407,30889,1439
7151,5071,19607,1439
7152,22186,18061,1439
7153,17000,1811,1439
7154,3035,6432,1439
7155,828,22481,1440
7156,31565,15192,1440
7157,32007,14350,1440
7158,22409,30805,1440
7159,28563,8550,1441
7160,19600,17772,1441
7161,11286,3712,1442
7162,30469,22678,1442
7163,20930,32206,1442
7164,26891,28252,1443
7165,4784,27716,1443
7166,14256,12974,1443
7167,23610,26955,1443
7168,21800,32746,1443
7169,26211,1943,1444
7170,13265,4481,1444
7171,18453,595,1444
7172,17949,19521,1445
7173,29244,5105,1445
7174,1560,32611,1445
7175,26805,9383,1445
7176,18069,5775,1445
7177,16521,24363,1445
7178,25059,20287,1446
7179,2939,7217,1446
7180,12902,18665,1447
7181,29244,2269,1447
7182,1123,10490,1447
7183,20762,28102,1447
7184,5557,18480,1447
7185,27842,575,1447
7186,2434,14549,1447
7187,5380,28697,1448
7188,9026,10461,1448
7189,3775,31585,1448
7190,10469,13732,1448
7191,31998,29226,1448
7192,17393,9981,1449
7193,4517,22974,1449
7194,10964,31368,1449
7195,17380,364,1449
7196,33152,29245,1449
7197,26141,10198,1449
7198,10545,2358,1449
7199,8228,31813,1449
7200,17582,32307,1450
7201,11501,25875,1450
7202,4163,23546,1450
7203,16246,1448,1450
7204,25589,31530,1451
7205,23722,19691,1451
7206,11285,16323,1451
7207,23117,5120,1451
7208,22638,3568,1451
7209,12692,4657,1451
7210,20277,6696,1451
7211,5160,22489,1451
7212,20907,22032,1451
7213,2363,11313,1452
7214,12183,27136,1452
7215,8088,2116,1452
7216,21928,3957,1452
7217,534,14740,1453
7218,18890,6066,1453
7219,9791,7834,1453
7220,21904,18571,1453
7221,21903,6365,1453
7222,28758,30711,1454
7223,11276,17582,1454
7224,19143,14580,1454
7225,30861,6696,1454
7226,29356,8997,1455
7227,31845,16173,1455
7228,10983,6236,1455
7229,5092,31031,1455
7230,7741,5305,1456
7231,21590,10758,1456
7232,6564,13311,1456
7233,3197,21014,1456
7234,14731,3452,1457
7235,24346,21195,1457
7236,12130,15526,1457
7237,15900,21203,1457
7238,24874,33369,1457
7239,7106,13435,1457
7240,33464,11851,1457
7241,26999,4481,1457
7242,24134,6983,1458
7243,3320,7330,1458
7244,13723,29371,1458
7245,27517,17715,1458
7246,31635,22385,1458
7247,32634,29862,1458
7248,19163,18718,1458
7249,17908,23254,1458
7250,28226,5092,1458
7251,25706,1750,1459
7252,21934,30727,1459
7253,32979,17757,1459
7254,17233,18445,1459
7255,23916,6722,1459
7256,12871,33087,1459
7257,16221,30809,1460
7258,28165,8001,1460
7259,31817,6443,1460
7260,16609,21275,1460
7261,32730,20667,1460
7262,9923,23221,1460
7263,30298,15309,1461
7264,6003,21195,1461
7265,11610,7028,1461
7266,8985,8240,1461
7267,30302,29473,1462
7268,31138,24577,1462
7269,29226,20290,1462
7270,19811,25641,1462
7271,1970,21139,1463
7272,13173,8550,1464
7273,32559,30080,1465
7274,7807,20628,1466
7275,15067,11155,1466
7276,16061,24518,1466
7277,25380,28501,1467
7278,6811,15801,1467
7279,25631,23610,1467
7280,12167,19357,1467
7281,25007,14628,1468
7282,20957,31703,1468
7283,21195,6637,1468
7284,10969,27598,1468
7285,18372,18511,1468
7286,9922,27948,1468
7287,14314,17461,1468
7288,27081,6232,1469
7289,11161,31322,1469
7290,19436,22460,1469
7291,28562,24660,1469
7292,28915,20040,1469
7293,25213,121,1469
7294,7437,32222,1469
7295,24367,25731,1470
7296,1352,11010,1470
7297,14890,18384,1470
7298,3293,9492,1470
7299,14780,24237,1470
7300,5345,8006,1470
7301,1089,21567,1471
7302,15128,2882,1471
7303,21107,23378,1471
7304,9999,21005,1472
7305,33020,22506,1472
7306,20762,1379,1472
7307,10187,29258,1472
7308,23794,32557,1472
7309,16913,14950,1472
7310,26891,20247,1473
7311,7968,10272,1473
7312,26610,19017,1473
7313,15761,19339,1473
7314,33475,3051,1474
7315,28585,1493,1474
7316,33024,2994,1474
7317,9648,24660,1474
7318,20762,1013,1474
7319,10703,6448,1474
7320,3358,5440,1474
7321,29747,12143,1474
7322,16892,8264,1475
7323,3915,29411,1475
7324,9619,19361,1475
7325,7018,33564,1475
7326,8550,5378,1476
7327,29718,17673,1476
7328,11646,19901,1476
7329,11062,24928,1477
7330,32040,19362,1477
7331,8951,31640,1477
7332,24778,25344,1477
7333,13617,43,1478
7334,22623,27962,1478
7335,29085,29672,1478
7336,26004,4486,1478
7337,22604,20397,1478
7338,149,25933,1479
7339,23586,33586,1480
7340,4205,17537,1480
7341,16771,24562,1480
7342,8732,27232,1480
7343,15102,22576,1480
7344,779,29044,1480
7345,7368,14377,1480
7346,9458,29099,1480
7347,22013,18480,1480
7348,1612,8732,1481
7349,26578,14316,1481
7350,21311,10058,1481
7351,30299,1924,1482
7352,16281,28612,1482
7353,23919,20762,1482
7354,24377,23826,1482
7355,29378,22111,1482
7356,15925,3067,1483
7357,19646,27821,1483
7358,32040,25978,1483
7359,2363,6231,1483
7360,174,20763,1483
7361,30010,29245,1483
7362,2935,14691,1483
7363,26094,32614,1483
7364,18479,23149,1483
7365,5987,5161,1483
7366,3259,33469,1483
7367,22850,23546,1484
7368,6113,10298,1484
7369,696,5952,1484
7370,772,20343,1485
7371,27291,13491,1485
7372,8259,32618,1485
7373,25602,5261,1485
7374,25079,13189,1485
7375,24053,24797,1486
7376,6031,25722,1486
7377,16552,7456,1486
7378,27962,5001,1487
7379,12615,20732,1487
7380,3198,25784,1487
7381,17703,3513,1488
7382,21119,16048,1488
7383,22607,28510,1488
7384,11536,18847,1489
7385,27081,30579,1489
7386,4638,29244,1489
7387,1972,1944,1489
7388,7240,17757,1489
7389,12514,14691,1489
7390,8119,30227,1489
7391,19018,7031,1489
7392,32469,11171,1489
7393,33595,4139,1490
7394,25365,8257,1490
7395,20014,16213,1490
7396,869,20590,1490
7397,20028,8498,1490
7398,23859,30315,1490
7399,14100,27524,1490
7400,23796,11382,1491
7401,29244,27927,1491
7402,29928,6426,1491
7403,18384,2342,1491
7404,4216,21161,1491
7405,10713,29704,1492
7406,17120,11975,1492
7407,5538,8257,1492
7408,30230,14351,1492
7409,23647,30809,1492
7410,30187,21294,1492
7411,8760,12414,1492
7412,25231,25656,1492
7413,4896,15100,1492
7414,31373,18461,1492
7415,21682,25907,1492
7416,13022,6570,1493
7417,19018,2883,1493
7418,20646,10292,1493
7419,28131,12017,1494
7420,13696,2880,1494
7421,27126,8317,1494
7422,11968,23549,1494
7423,1395,30230,1494
7424,28930,10544,1494
7425,18360,5444,1494
7426,3078,30362,1494
7427,7937,22002,1495
7428,15340,29408,1495
7429,5338,14090,1495
7430,24439,30626,1495
7431,18504,15634,1496
7432,8369,11165,1496
7433,21905,31043,1496
7434,8914,24036,1497
7435,4355,6594,1497
7436,10165,32965,1497
7437,20787,3106,1498
7438,27414,10534,1498
7439,13800,23112,1498
7440,32145,25422,1498
7441,9999,19361,1499
7442,954,10833,1499
7443,26276,3959,1499
7444,16387,7497,1500
7445,31774,17788,1500
7446,31434,3971,1500
7447,20832,15461,1500
7448,5452,9080,1500
7449,3290,3604,1500
7450,6002,688,1501
7451,6722,10863,1501
7452,28277,25817,1501
7453,3697,10069,1501
7454,11313,348,1502
7455,15306,16555,1502
7456,13071,24619,1502
7457,20717,21780,1502
7458,23708,30314,1502
7459,11984,20301,1502
7460,3988,11503,1502
7461,8001,3378,1502
7462,12538,17351,1502
7463,16538,14991,1503
7464,13518,535,1503
7465,31697,16817,1503
7466,15565,29150,1504
7467,12714,28011,1505
7468,17472,26233,1505
7469,17473,31799,1505
7470,9991,2067,1505
7471,7107,26436,1506
7472,967,32618,1506
7473,29424,4481,1506
7474,31169,11155,1507
7475,20762,18639,1507
7476,32618,24233,1507
7477,1448,3589,1507
7478,5028,33571,1507
7479,12878,8737,1507
7480,6339,2131,1508
7481,25983,11755,1508
7482,3936,6802,1508
7483,11635,29213,1509
7484,4604,13548,1509
7485,2358,4885,1509
7486,14201,18512,1509
7487,2802,28124,1509
7488,15792,24303,1509
7489,10916,9502,1510
7490,19922,29399,1510
7491,20614,8685,1510
7492,11561,30902,1510
7493,1045,9585,1510
7494,27796,20194,1510
7495,10235,12440,1510
7496,19370,31438,1511
7497,23819,33564,1511
7498,14809,12540,1511
7499,23708,18194,1511
7500,31024,13387,1512
7501,3964,13491,1512
7502,17867,15236,1512
7503,4890,27349,1512
7504,14377,10460,1512
7505,5746,23665,1512
7506,5028,28402,1512
7507,31258,20416,1513
7508,25251,13328,1513
7509,17113,21858,1513
7510,15596,87,1513
7511,20762,5987,1513
7512,23708,28619,1513
7513,2993,14441,1513
7514,16640,9855,1513
7515,15265,9511,1514
7516,20023,27058,1514
7517,6021,17000,1514
7518,19525,5925,1515
7519,20287,3048,1515
7520,29226,27230,1515
7521,19315,28101,1516
7522,33271,13349,1516
7523,26584,26014,1516
7524,32837,23665,1517
7525,27590,15211,1517
7526,26523,1643,1517
7527,3320,1773,1517
7528,25623,1216,1517
7529,20274,9382,1517
7530,2717,10272,1517
7531,21996,26044,1517
7532,4890,33205,1517
7533,19114,14182,1517
7534,32523,1019,1517
7535,6592,22181,1517
7536,3957,21675,1518
7537,18315,32355,1518
7538,12437,6087,1518
7539,29170,31355,1518
7540,28254,7253,1518
7541,20789,10320,1519
7542,32555,12918,1519
7543,6640,26548,1519
7544,15385,16787,1519
7545,3192,1701,1519
7546,779,15191,1519
7547,17769,7845,1519
7548,23917,19990,1520
7549,27863,15191,1520
7550,22933,33038,1520
7551,14910,26201,1520
7552,25785,31925,1521
7553,23965,16323,1521
7554,5609,15125,1521
7555,20384,18088,1521
7556,7910,28612,1522
7557,26589,21474,1522
7558,20556,15317,1522
7559,18833,8278,1522
7560,24170,22234,1523
7561,33270,24258,1523
7562,10409,32628,1523
7563,18384,2162,1523
7564,1055,22802,1523
7565,6214,11841,1523
7566,13217,18480,1523
7567,6070,24520,1523
7568,11832,779,1524
7569,199,28522,1524
7570,11010,6222,1524
7571,24334,8875,1524
7572,32357,18786,1524
7573,29723,13583,1524
7574,24178,24092,1524
7575,399,17347,1525
7576,16566,18186,1525
7577,3035,21276,1525
7578,20391,9833,1525
7579,29924,28774,1525
7580,979,22310,1526
7581,28336,18480,1526
7582,23848,15658,1526
7583,32967,10631,1526
7584,191,2510,1527
7585,24078,29244,1527
7586,26736,7484,1527
7587,31000,21209,1527
7588,9791,22898,1527
7589,31425,8684,1528
7590,30519,24682,1528
7591,16035,746,1528
7592,13228,2937,1528
7593,22937,30936,1529
7594,32429,10758,1529
7595,9833,22302,1529
7596,26162,4749,1530
7597,7533,5000,1530
7598,28069,4604,1530
7599,23003,17553,1531
7600,31680,4749,1531
7601,4350,18557,1532
7602,21528,13654,1532
7603,23162,29578,1532
7604,15537,10801,1532
7605,31813,21227,1532
7606,31483,29978,1532
7607,5381,3070,1533
7608,22072,14351,1533
7609,5677,4578,1533
7610,12413,110,1533
7611,23164,20667,1533
7612,2937,19841,1533
7613,28970,8944,1534
7614,9565,11623,1534
7615,24270,30107,1535
7616,8549,23092,1535
7617,22284,20440,1535
7618,13753,17132,1535
7619,27314,15102,1535
7620,27859,17941,1535
7621,4496,11260,1535
7622,22595,9834,1536
7623,29145,18193,1536
7624,2066,29138,1536
7625,10904,10534,1536
7626,108,5538,1537
7627,11851,19114,1537
7628,24147,32856,1538
7629,6232,9813,1538
7630,32040,20118,1538
7631,18279,12673,1538
7632,30428,9003,1538
7633,23944,22466,1538
7634,30021,13071,1538
7635,14216,3603,1538
7636,27177,31671,1539
7637,25273,30371,1539
7638,17408,23091,1539
7639,30000,21125,1539
7640,32801,13380,1539
7641,19419,8536,1540
7642,16990,21843,1540
7643,18991,21682,1540
7644,9528,3070,1541
7645,4603,24147,1541
7646,9584,20943,1541
7647,21909,24252,1541
7648,25007,20471,1542
7649,14430,21366,1542
7650,26632,21747,1542
7651,29245,10904,1542
7652,14377,3493,1542
7653,32835,11525,1542
7654,10164,408,1542
7655,29723,27880,1542
7656,12289,28459,1542
7657,23794,22099,1542
7658,7806,6637,1543
7659,945,24410,1543
7660,20274,17890,1543
7661,27038,6366,1543
7662,9649,14494,1543
7663,24383,8990,1543
7664,32470,8007,1543
7665,828,4973,1544
7666,2509,10500,1544
7667,828,18116,1544
7668,14350,4946,1544
7669,26712,18479,1544
7670,22255,8790,1544
7671,12021,32288,1544
7672,12323,25851,1545
7673,816,15835,1545
7674,12471,10904,1545
7675,15342,15518,1545
7676,17673,18135,1545
7677,27860,27838,1546
7678,20933,19740,1546
7679,1690,4246,1547
7680,21340,26441,1547
7681,6687,9485,1547
7682,2160,21473,1547
7683,13198,6181,1547
7684,1444,26954,1547
7685,13227,9407,1547
7686,25880,232,1547
7687,7968,2485,1548
7688,6688,26839,1548
7689,16468,19175,1548
7690,31361,28366,1548
7691,26579,7758,1548
7692,17852,27884,1549
7693,24346,28686,1549
7694,21911,28621,1549
7695,13724,17504,1550
7696,20762,32557,1550
7697,3780,1979,1550
7698,12583,29333,1551
7699,23723,32053,1551
7700,6066,22284,1551
7701,16891,3087,1551
7702,7530,19253,1551
7703,32557,32768,1551
7704,12143,16261,1551
7705,11074,26019,1552
7706,2155,10266,1552
7707,2541,25422,1552
7708,25349,22145,1552
7709,6443,29388,1552
7710,26450,29370,1553
7711,1103,29599,1553
7712,23164,5538,1553
7713,14503,24401,1553
7714,28326,15593,1554
7715,24928,14059,1554
7716,11164,23809,1554
7717,26985,22302,1554
7718,6213,15374,1554
7719,17863,1782,1554
7720,28181,13830,1555
7721,26472,31516,1555
7722,18082,13346,1555
7723,17002,32801,1555
7724,29976,28867,1556
7725,17231,16004,1556
7726,16566,7911,1556
7727,9649,24178,1556
7728,31640,16186,1556
7729,1138,33508,1556
7730,28166,955,1556
7731,27059,6945,1556
7732,7310,24476,1557
7733,25378,29145,1557
7734,4573,6192,1557
7735,26223,3583,1557
7736,21197,88,1558
7737,22926,24909,1558
7738,20151,7470,1558
7739,29099,28456,1558
7740,12759,18157,1558
7741,32678,650,1559
7742,27126,32557,1559
7743,26101,31192,1559
7744,4581,199,1559
7745,1493,19763,1559
7746,12673,10568,1559
7747,8423,30173,1559
7748,7254,14814,1559
7749,29258,5037,1559
7750,18804,31329,1559
7751,30752,5646,1560
7752,28547,30797,1560
7753,3479,10904,1560
7754,27191,28844,1560
7755,9592,22013,1560
7756,10601,23647,1560
7757,382,6730,1561
7758,24739,24383,1561
7759,6979,14830,1561
7760,14441,28276,1561
7761,32454,24195,1561
7762,25851,10500,1561
7763,21904,18091,1561
7764,32251,20309,1562
7765,869,5438,1562
7766,28926,18575,1563
7767,26121,8943,1563
7768,26774,1352,1563
7769,1773,30187,1563
7770,23864,23592,1563
7771,5162,18268,1563
7772,7027,12766,1563
7773,10515,25797,1563
7774,3357,23249,1563
7775,8007,29963,1563
7776,21472,9205,1564
7777,5854,17236,1564
7778,10232,15447,1565
7779,743,4447,1565
7780,8952,17757,1565
7781,32996,24928,1565
7782,31824,18612,1565
7783,3988,10638,1565
7784,24937,15754,1565
7785,24190,31733,1566
7786,1608,27923,1566
7787,14367,208,1566
7788,9592,23794,1566
7789,6409,8373,1566
7790,11188,30220,1567
7791,12370,23567,1567
7792,8354,17036,1567
7793,6409,30945,1567
7794,18384,20895,1567
7795,18137,5501,1567
7796,9365,7119,1567
7797,10713,28634,1568
7798,1448,20976,1568
7799,30291,3465,1568
7800,12380,20763,1569
7801,24513,31676,1569
7802,13171,15447,1569
7803,8441,27566,1569
7804,10419,70,1569
7805,6031,13422,1569
7806,18541,28987,1569
7807,18557,8988,1570
7808,18897,17857,1570
7809,14936,28928,1570
7810,8979,27192,1570
7811,11975,963,1570
7812,28415,27363,1570
7813,2066,29991,1571
7814,13879,14377,1571
7815,26304,1176,1571
7816,3343,4566,1571
7817,16247,29020,1571
7818,4943,9329,1571
7819,31706,6549,1572
7820,31554,31901,1572
7821,17409,14922,1573
7822,33152,3814,1573
7823,12794,10068,1573
7824,18061,12977,1574
7825,11005,19660,1574
7826,3780,14922,1574
7827,32295,4533,1575
7828,31428,16771,1575
7829,29570,24303,1575
7830,23068,16324,1575
7831,26610,1749,1575
7832,18941,5630,1575
7833,16063,17091,1575
7834,21757,32875,1576
7835,12020,11851,1576
7836,21023,22408,1576
7837,15224,23109,1577
7838,23916,16237,1577
7839,22679,24618,1577
7840,29258,33255,1577
7841,25137,19739,1578
7842,23470,206,1578
7843,23722,22369,1578
7844,29897,32658,1578
7845,1883,536,1579
7846,8880,33586,1580
7847,21912,174,1580
7848,30900,25629,1580
7849,33475,9846,1580
7850,12615,6213,1580
7851,6795,10489,1581
7852,16387,31351,1581
7853,4961,23166,1581
7854,1304,8926,1582
7855,14500,6869,1582
7856,3270,7903,1582
7857,20151,30626,1582
7858,10291,10836,1582
7859,29555,566,1582
7860,15447,5150,1582
7861,7674,22408,1582
7862,21187,13405,1583
7863,20626,25247,1583
7864,20012,33564,1583
7865,12306,27778,1583
7866,20396,10833,1583
7867,6027,28456,1583
7868,15800,4432,1583
7869,3097,32746,1584
7870,16887,20805,1584
7871,29412,32545,1584
7872,5156,21644,1585
7873,9763,8278,1586
7874,4501,14433,1586
7875,12626,26839,1586
7876,18720,31927,1586
7877,21014,7516,1586
7878,25115,14906,1587
7879,9250,9983,1587
7880,5770,16429,1587
7881,3342,2937,1587
7882,30783,32055,1588
7883,29704,31315,1588
7884,445,31554,1588
7885,25648,14233,1588
7886,33571,24002,1588
7887,8023,12006,1589
7888,6339,31733,1589
7889,12870,29780,1589
7890,21953,18580,1589
7891,16161,26954,1589
7892,4791,7798,1589
7893,21928,8002,1589
7894,9651,1926,1589
7895,1463,1032,1590
7896,26584,13116,1590
7897,16311,14558,1591
7898,30744,11286,1591
7899,24619,332,1591
7900,28153,7090,1591
7901,23794,14244,1591
7902,13058,31716,1592
7903,16891,23162,1592
7904,30849,5172,1592
7905,7039,9425,1592
7906,6746,24542,1592
7907,19348,477,1592
7908,30100,18884,1593
7909,11094,27665,1593
7910,5111,21721,1593
7911,12640,26342,1593
7912,14628,27827,1593
7913,21107,3199,1593
7914,25198,10244,1594
7915,10292,30371,1594
7916,19219,29411,1594
7917,26694,18293,1594
7918,171,32183,1595
7919,9977,3937,1595
7920,6848,10551,1595
7921,17394,8057,1596
7922,32467,23607,1596
7923,12167,24099,1596
7924,7716,5072,1596
7925,9686,14059,1596
7926,15583,7648,1596
7927,10035,9833,1596
7928,26854,12438,1597
7929,31458,18625,1597
7930,19608,29704,1597
7931,24011,21545,1597
7932,30894,4296,1597
7933,22850,15068,1597
7934,13674,23847,1597
7935,10692,25067,1597
7936,33092,33157,1597
7937,1123,6218,1598
7938,16323,25784,1598
7939,17283,6955,1598
