index,s,t,et
3862,6130,7411,1405
3863,1831,4711,1405
3864,3514,6554,1406
3865,3063,3385,1406
3866,9586,3740,1406
3867,12007,777,1407
3868,6075,6550,1407
3869,63,8464,1407
3870,5372,10826,1407
3871,11901,5765,1407
3872,2073,8661,1408
3873,9030,9736,1410
3874,4051,2546,1411
3875,10533,8174,1411
3876,3859,464,1411
3877,416,5912,1411
3878,1310,8431,1411
3879,8347,8778,1412
3880,3958,6565,1412
3881,9388,2924,1412
3882,2886,4878,1412
3883,4149,1975,1412
3884,1902,5388,1412
3885,10461,5693,1412
3886,8851,7653,1413
3887,1668,5168,1413
3888,6918,2161,1413
3889,12084,7050,1413
3890,8203,7600,1414
3891,2659,6985,1414
3892,7761,10351,1415
3893,2700,8809,1415
3894,7649,5326,1415
3895,10826,10305,1416
3896,2886,11123,1417
3897,7892,772,1417
3898,5836,7687,1418
3899,6918,12252,1418
3900,1183,8066,1419
3901,1911,7106,1419
3902,822,7567,1419
3903,182,9236,1419
3904,4256,11150,1419
3905,3406,6995,1420
3906,12106,1054,1420
3907,8087,3861,1420
3908,8293,6663,1420
3909,5674,9032,1420
3910,7736,10542,1421
3911,1071,7611,1421
3912,795,6942,1421
3913,11771,382,1422
3914,11470,10513,1424
3915,4830,2494,1424
3916,1627,10646,1424
3917,7082,6062,1424
3918,7210,948,1425
3919,8736,1041,1425
3920,388,5257,1426
3921,623,3038,1426
3922,4500,11564,1427
3923,7133,8980,1427
3924,10080,1523,1428
3925,5548,10070,1428
3926,9171,3305,1429
3927,6777,4143,1429
3928,6823,5395,1429
3929,1923,4134,1429
3930,5548,4071,1430
3931,4165,8612,1430
3932,11462,8166,1430
3933,11595,5413,1430
3934,4645,4059,1431
3935,11381,2826,1431
3936,3385,5326,1431
3937,676,4396,1431
3938,2845,5946,1432
3939,10229,1960,1433
3940,1982,11213,1434
3941,3413,7913,1434
3942,3649,2441,1435
3943,4152,11342,1435
3944,4964,166,1435
3945,4654,5317,1435
3946,1012,6836,1435
3947,2395,5041,1435
3948,9417,240,1436
3949,130,5970,1436
3950,2876,7198,1437
3951,4941,4478,1437
3952,4019,9685,1437
3953,731,1475,1438
3954,1085,5925,1439
3955,8014,8190,1439
3956,9815,3673,1440
3957,721,10737,1440
3958,7711,307,1441
3959,7365,8585,1441
3960,5743,1139,1441
3961,2065,10596,1442
3962,6,932,1442
3963,8562,4775,1443
3964,10443,4786,1443
3965,4878,5136,1443
3966,1888,2544,1443
3967,3207,2392,1444
3968,7445,4447,1444
3969,11124,2751,1444
3970,12252,10591,1444
3971,10813,4251,1445
3972,5615,7078,1445
3973,2216,8426,1446
3974,9612,890,1446
3975,1819,10213,1447
3976,9364,4412,1447
3977,9615,6581,1447
3978,5675,3085,1447
3979,1001,2052,1447
3980,9653,10813,1448
3981,9400,3304,1448
3982,263,11597,1448
3983,6075,1737,1449
3984,4346,4334,1449
3985,8391,7955,1449
3986,10748,210,1450
3987,2999,7306,1450
3988,6780,3842,1450
3989,7682,2251,1451
3990,9032,9018,1451
3991,4465,3678,1452
3992,180,6243,1452
3993,928,9222,1452
3994,9366,12105,1453
3995,2466,4136,1453
3996,8779,7849,1453
3997,11350,5983,1453
3998,7344,2340,1453
3999,8223,5016,1454
4000,5587,690,1455
4001,2780,197,1455
4002,6268,1603,1456
4003,2792,2470,1456
4004,2290,586,1456
4005,382,4107,1456
4006,4195,6307,1457
4007,8046,10720,1458
4008,9537,3799,1459
4009,4947,5395,1459
4010,7619,2850,1459
4011,5735,3201,1460
4012,6245,10713,1461
4013,10930,8461,1461
4014,6918,10572,1461
4015,11162,6739,1461
4016,1286,7955,1462
4017,8822,7463,1463
4018,7135,10574,1464
4019,9610,1819,1464
4020,2003,4396,1464
4021,3770,9236,1464
4022,7892,9532,1464
4023,4121,3250,1465
4024,6333,10663,1465
4025,446,8659,1466
4026,6731,5766,1466
4027,10481,4654,1466
4028,5587,10982,1467
4029,2257,11403,1467
4030,1993,210,1468
4031,10457,2070,1468
4032,5548,10405,1468
4033,2780,10021,1468
4034,5759,4149,1468
4035,9250,6565,1469
4036,10364,7041,1469
4037,9348,4971,1470
4038,6440,8087,1470
4039,12249,10468,1470
4040,4919,10676,1471
4041,1488,3773,1472
4042,1665,2319,1472
4043,508,1837,1472
4044,1528,8237,1472
4045,4450,5675,1473
4046,3774,3424,1473
4047,4923,10305,1473
4048,8101,6995,1474
4049,3324,10782,1474
4050,5018,5604,1474
4051,5931,1229,1475
4052,10517,4090,1475
4053,4645,4878,1475
4054,5172,2490,1475
4055,10603,11769,1475
4056,2886,5022,1476
4057,8188,182,1476
4058,4465,12064,1477
4059,3593,7306,1477
4060,2926,3924,1478
4061,5999,415,1478
4062,9388,2326,1478
4063,1515,10596,1478
4064,3814,5296,1478
4065,9298,12017,1478
4066,8475,11469,1479
4067,8873,4640,1479
4068,1099,1693,1480
4069,2105,11150,1480
4070,4821,8104,1481
4071,9299,8969,1481
4072,2927,11497,1482
4073,696,1983,1483
4074,1183,8193,1483
4075,10149,3026,1483
4076,4635,11545,1484
4077,1626,10307,1484
4078,2705,3412,1484
4079,2987,2395,1484
4080,10812,7331,1486
4081,6313,1391,1487
4082,1575,10666,1487
4083,11124,8046,1487
4084,7330,5600,1487
4085,2395,5565,1487
4086,6718,8503,1488
4087,9209,9367,1489
4088,4772,2326,1490
4089,3326,9401,1490
4090,4178,7075,1492
4091,10849,2931,1492
4092,6218,3094,1493
4093,3073,7304,1493
4094,11984,8345,1494
4095,9146,9800,1494
4096,6286,3469,1494
4097,9140,6242,1495
4098,11772,307,1495
4099,12161,4149,1495
4100,5409,4102,1496
4101,2491,8845,1496
4102,9161,11402,1496
4103,10352,10019,1496
4104,6646,4392,1497
4105,750,5450,1498
4106,5876,12015,1499
4107,3116,1515,1499
4108,8522,2070,1499
4109,5212,4811,1499
4110,182,2624,1499
4111,6353,4644,1499
4112,177,7064,1500
4113,3156,2986,1500
4114,3082,1514,1500
4115,2794,10977,1501
4116,10024,8485,1501
4117,2146,9369,1502
4118,6331,10801,1503
4119,9148,8901,1504
4120,5022,5766,1504
4121,1756,859,1504
4122,3967,5374,1504
4123,7979,4936,1505
4124,2217,844,1505
4125,3118,2830,1505
4126,4213,33,1506
4127,7567,9492,1506
4128,1359,11640,1507
4129,5605,358,1507
4130,7453,2947,1507
4131,3116,6570,1507
4132,921,2017,1508
4133,11380,7364,1508
4134,4783,9164,1508
4135,1211,9889,1509
4136,5972,3492,1510
4137,9821,4576,1510
4138,4985,7978,1510
4139,443,7995,1510
4140,1685,1187,1510
4141,8574,4992,1511
4142,6581,5759,1511
4143,779,313,1512
4144,9611,4652,1512
4145,9233,118,1512
4146,3422,8490,1513
4147,5740,7446,1513
4148,2876,5010,1514
4149,6551,9566,1514
4150,392,8773,1514
4151,1130,4225,1514
4152,794,3407,1515
4153,4645,9474,1516
4154,4644,2285,1516
4155,2310,3399,1516
4156,8997,9918,1516
4157,2526,4090,1517
4158,9365,4430,1518
4159,12128,10575,1518
4160,1321,12060,1518
4161,8916,11377,1518
4162,1572,12249,1518
4163,3514,2780,1519
4164,324,8760,1519
4165,11646,852,1519
4166,5587,1049,1520
4167,2612,3292,1520
4168,6196,11424,1520
4169,836,2735,1520
4170,11105,6175,1520
4171,11873,10922,1521
4172,7537,9351,1521
4173,5600,2374,1521
4174,9839,9610,1521
4175,9571,5136,1521
4176,11052,4039,1521
4177,8962,7975,1522
4178,2157,6603,1522
4179,7489,1871,1522
4180,5674,9474,1522
4181,4643,3999,1524
4182,4811,8600,1524
4183,2911,1424,1524
4184,9141,3385,1524
4185,10024,9703,1524
4186,1510,198,1524
4187,9525,2167,1525
4188,9701,4718,1525
4189,9971,10397,1527
4190,6493,12008,1527
4191,1048,11746,1527
4192,4822,10539,1527
4193,4973,11729,1527
4194,8041,12057,1528
4195,10186,5576,1528
4196,7068,862,1528
4197,3116,12002,1529
4198,8581,1414,1530
4199,5421,5983,1530
4200,4972,6243,1530
4201,6480,7186,1530
4202,6565,8149,1531
4203,11320,9595,1531
4204,9474,2746,1531
4205,1012,11213,1531
4206,7224,8161,1532
4207,12162,4157,1532
4208,3916,3555,1532
4209,1551,7508,1533
4210,10054,1108,1533
4211,4117,10094,1533
4212,5615,1729,1533
4213,5018,3470,1534
4214,9351,6088,1534
4215,9571,4038,1534
4216,7386,10789,1535
4217,9525,9932,1535
4218,11163,5552,1535
4219,192,7599,1535
4220,9357,7075,1535
4221,8864,11907,1535
4222,5721,4089,1536
4223,4976,11625,1536
4224,12001,4634,1536
4225,4749,7348,1537
4226,7348,7646,1537
4227,7497,9693,1537
4228,4822,4627,1537
4229,5458,11292,1538
4230,263,1510,1538
4231,4829,3198,1539
4232,11001,12118,1540
4233,10452,554,1540
4234,664,10809,1540
4235,7900,6804,1540
4236,10554,4645,1540
4237,12093,1892,1540
4238,7143,5869,1540
4239,362,7913,1540
4240,5503,10230,1540
4241,10511,4175,1541
4242,692,7551,1542
4243,8295,9661,1542
4244,10473,9335,1543
4245,11503,4519,1543
4246,3825,8151,1544
4247,9907,7977,1544
4248,10230,3155,1544
4249,12012,7218,1544
4250,8041,5362,1545
4251,502,5286,1545
4252,4358,4195,1545
4253,4389,9752,1546
4254,7149,1074,1546
4255,6899,4230,1546
4256,3815,8816,1546
4257,9097,9864,1546
4258,6263,8765,1547
4259,5591,6254,1547
4260,3639,11957,1547
4261,6073,316,1547
4262,1563,1526,1548
4263,920,10615,1548
4264,7397,1304,1548
4265,3594,768,1549
4266,3594,10082,1549
4267,6218,369,1549
4268,1789,4738,1549
4269,8043,3577,1550
4270,2769,1616,1550
4271,5932,10672,1551
4272,4213,11346,1551
4273,7085,6941,1551
4274,7133,11108,1551
4275,870,5759,1551
4276,9523,2128,1552
4277,9562,441,1553
4278,10229,5104,1553
4279,7281,1915,1554
4280,10274,8004,1555
4281,4933,3020,1555
4282,2324,1163,1555
4283,6288,8476,1555
4284,7371,12309,1555
4285,120,11726,1555
4286,4277,2289,1556
4287,2202,10903,1556
4288,1020,1131,1556
4289,11320,5291,1556
4290,8844,6932,1556
4291,8637,6045,1556
4292,4793,6471,1556
4293,5772,8300,1557
4294,9678,5827,1557
4295,1082,668,1558
4296,4948,11059,1558
4297,2570,6592,1558
4298,3501,3261,1558
4299,6392,4770,1559
4300,478,446,1559
4301,7971,7882,1559
4302,2201,3750,1560
4303,11118,3463,1560
4304,625,9351,1560
4305,12157,2525,1561
4306,10434,6618,1562
4307,3052,7845,1562
4308,6130,5166,1562
4309,3305,3292,1562
4310,10190,1589,1562
4311,3973,11199,1563
4312,10133,2285,1563
4313,4002,12144,1563
4314,3464,6426,1563
4315,6758,2901,1564
4316,3602,5860,1564
4317,2924,408,1564
4318,1099,1635,1564
4319,6941,12106,1565
4320,2259,3531,1565
4321,2735,4234,1565
4322,5588,6895,1566
4323,6131,11850,1566
4324,11066,4213,1566
4325,8190,9406,1566
4326,7365,4810,1567
4327,3117,11212,1567
4328,2205,5778,1567
4329,6286,2999,1568
4330,10523,1515,1569
4331,2071,4000,1569
4332,8354,7103,1569
4333,194,2612,1569
4334,3754,7332,1569
4335,12237,10757,1569
4336,3434,38,1569
4337,9030,10395,1569
4338,4645,4654,1570
4339,7634,6591,1570
4340,9417,3084,1571
4341,1586,1994,1572
4342,10443,9978,1572
4343,10176,10229,1572
4344,10458,8366,1573
4345,6941,1177,1573
4346,8641,10414,1574
4347,6669,4654,1574
4348,10350,4873,1574
4349,3473,8358,1574
4350,4999,9739,1575
4351,11320,2569,1575
4352,8562,9203,1576
4353,1218,7283,1576
4354,3078,184,1576
4355,7597,2003,1576
4356,10183,9052,1576
4357,484,4426,1577
4358,2071,1585,1579
4359,5548,6638,1579
4360,3958,183,1579
4361,479,9940,1579
4362,579,10329,1579
4363,126,5084,1579
4364,5531,8620,1580
4365,583,10572,1581
4366,5946,12078,1581
4367,839,9250,1582
4368,823,5984,1582
4369,3745,9612,1582
4370,11003,2151,1583
4371,4578,8197,1584
4372,8813,8430,1584
4373,4810,877,1584
4374,8151,1700,1584
4375,7210,8658,1584
4376,3531,3571,1584
4377,9421,307,1585
4378,11666,10843,1585
4379,6837,10080,1586
4380,6268,4918,1586
4381,4336,779,1586
4382,11347,6687,1586
4383,877,9416,1586
4384,7610,10032,1586
4385,2809,9404,1586
4386,8252,1022,1587
4387,5351,1271,1587
4388,5496,5317,1587
4389,1713,5689,1587
4390,2533,8495,1588
4391,823,901,1588
4392,9071,6526,1588
4393,2072,5761,1588
4394,5605,3583,1589
4395,5100,9659,1589
4396,7775,5655,1590
4397,6404,6619,1591
4398,7119,1584,1591
4399,10930,5016,1591
4400,8220,8173,1591
4401,171,1789,1591
4402,11314,3096,1591
4403,8585,5345,1592
4404,356,9348,1592
4405,3847,9893,1592
4406,6415,5100,1592
4407,3593,5084,1592
4408,7348,479,1592
4409,8424,7742,1593
4410,3586,9186,1593
4411,9982,7040,1593
4412,2525,676,1593
4413,4564,183,1593
4414,5549,11539,1594
4415,9985,8344,1594
4416,5372,2071,1594
4417,12149,3646,1594
4418,8103,8473,1594
4419,8450,303,1595
4420,4137,1513,1595
4421,5761,9406,1595
4422,2487,4449,1595
4423,502,3147,1596
4424,118,3574,1596
4425,11413,2416,1597
4426,7102,3501,1597
4427,12249,4645,1597
4428,7715,8151,1597
4429,7392,2407,1597
4430,1756,11403,1598
4431,7144,6875,1598
4432,4775,6592,1599
4433,1903,4665,1599
4434,458,10849,1600
4435,5695,4783,1600
4436,10992,2105,1601
4437,8173,664,1601
4438,1026,332,1601
4439,9400,779,1601
4440,2619,8815,1601
4441,4121,8872,1601
4442,4195,1865,1601
4443,12236,4085,1602
4444,4970,2673,1603
4445,5387,6669,1604
4446,6447,11254,1604
4447,6747,9136,1606
4448,10329,356,1607
4449,8968,4444,1608
4450,4940,3808,1608
4451,5962,10925,1608
4452,5779,6290,1609
4453,7775,9880,1609
4454,3903,2781,1610
4455,8909,3424,1611
4456,2763,7091,1611
4457,7348,6305,1611
4458,1808,11464,1611
4459,1179,4795,1612
4460,9366,7379,1612
4461,1903,183,1612
4462,8147,5394,1612
4463,836,2205,1612
4464,7479,669,1613
4465,3048,9156,1613
4466,11072,858,1613
4467,9927,3774,1614
4468,1758,1285,1614
4469,12106,3776,1615
4470,2259,1871,1615
4471,10329,10746,1616
4472,1746,5797,1616
4473,10930,11113,1617
4474,1190,10676,1617
4475,6259,726,1617
4476,12103,4779,1618
4477,5399,9740,1620
4478,4774,8952,1620
4479,9030,1871,1620
4480,9864,1838,1621
4481,4002,1308,1621
4482,8167,6871,1621
4483,11003,578,1621
4484,10600,8756,1621
4485,5615,3531,1621
4486,8810,12172,1622
4487,966,10070,1622
4488,7500,4367,1622
4489,4767,11101,1622
4490,4428,5172,1622
4491,4121,10507,1622
4492,5136,105,1622
4493,2824,2455,1623
4494,11380,6564,1623
4495,80,8132,1623
4496,12214,9739,1623
4497,3048,65,1624
4498,1201,4644,1624
4499,130,4972,1624
4500,2659,12110,1625
4501,6573,7223,1625
4502,10201,8694,1626
4503,2845,5609,1626
4504,4195,1028,1626
4505,6144,6493,1627
4506,1685,11216,1627
4507,9298,9373,1627
4508,1808,10724,1628
4509,11779,2146,1628
4510,789,6020,1628
4511,8044,4339,1629
4512,7619,4984,1629
4513,4967,4985,1629
4514,1819,2320,1629
4515,10982,2306,1629
4516,844,3304,1629
4517,3078,3692,1630
4518,2294,2941,1630
4519,10707,6738,1630
4520,9710,1705,1630
4521,501,9525,1631
4522,8648,5681,1631
4523,1725,11727,1632
4524,202,11531,1632
4525,10123,10261,1632
4526,6263,11076,1633
4527,9693,1960,1633
4528,10103,12063,1634
4529,8760,172,1634
4530,5128,3776,1635
4531,368,6670,1635
4532,5488,2763,1637
4533,2965,6774,1637
4534,1304,11733,1637
4535,10848,5919,1637
4536,10857,4366,1637
4537,4186,1008,1637
4538,12178,6669,1638
4539,6218,6262,1638
4540,9472,10116,1638
4541,11751,846,1639
4542,7853,10000,1639
4543,7339,10096,1639
4544,9582,8226,1640
4545,9250,502,1641
4546,7624,8390,1641
4547,10812,8582,1641
4548,2470,8426,1642
4549,679,5046,1642
4550,12183,4878,1642
4551,7954,11565,1643
4552,3433,9340,1643
4553,3618,6993,1644
4554,7224,9031,1644
4555,2568,8295,1644
4556,7825,10230,1644
4557,8148,5308,1645
4558,9982,6993,1645
4559,3123,2467,1646
4560,4491,6929,1646
4561,11850,5781,1647
4562,7184,10915,1647
4563,7626,4898,1648
4564,4733,9954,1648
4565,3385,11787,1649
4566,8314,9031,1650
4567,8696,5214,1650
4568,3544,1771,1650
4569,6434,10347,1650
4570,1177,10142,1651
4571,9202,8346,1651
4572,4195,1685,1651
4573,11470,7177,1652
4574,2487,7661,1652
4575,10197,5885,1653
4576,10821,1663,1653
4577,7522,6918,1653
4578,5681,987,1653
4579,6416,1788,1654
4580,2162,4155,1654
4581,5795,7172,1654
4582,11835,10261,1654
4583,2619,8,1654
4584,9137,11381,1654
4585,8149,5144,1655
4586,10149,4336,1655
4587,3084,9371,1656
4588,9353,10176,1656
4589,2816,5286,1657
4590,4975,226,1657
4591,5104,4302,1657
4592,4740,20,1659
4593,9102,6407,1659
4594,2325,5106,1660
4595,7910,9138,1660
4596,4701,8213,1660
4597,6670,7625,1660
4598,1008,10215,1660
4599,5566,9850,1660
4600,5946,9176,1660
4601,10367,2851,1661
4602,6196,1130,1661
4603,1786,4269,1661
4604,7183,3463,1661
4605,3080,10695,1664
4606,1098,7028,1665
4607,5983,1609,1665
4608,10927,11495,1665
4609,3257,4786,1665
4610,10826,4225,1666
4611,11786,5797,1666
4612,1098,4634,1666
4613,9999,851,1667
4614,8222,8269,1667
4615,783,10804,1668
4616,3594,6085,1668
4617,8670,4871,1668
4618,10728,12258,1668
4619,4264,2337,1668
4620,2340,888,1668
4621,2121,10669,1669
4622,8426,3471,1669
4623,5165,198,1669
4624,2695,5970,1669
4625,4539,6339,1669
4626,11034,4818,1670
4627,8448,10014,1670
4628,464,11315,1670
4629,4633,6425,1670
4630,9998,3144,1670
4631,10992,6386,1671
4632,9927,5890,1671
4633,12157,4150,1671
4634,8065,9259,1671
4635,5689,3870,1671
4636,7210,391,1671
4637,6020,8266,1672
4638,5681,3926,1672
4639,8629,1713,1673
4640,9525,6408,1673
4641,17,3008,1673
4642,11222,2291,1673
4643,7976,5720,1673
4644,7133,12104,1673
4645,7772,946,1673
4646,5931,1425,1674
4647,10814,194,1674
4648,9697,4644,1675
4649,7418,7411,1676
4650,10983,10810,1676
4651,7998,4212,1677
4652,810,9752,1678
4653,4697,3553,1678
4654,3777,4645,1678
4655,3463,8133,1678
4656,4943,11469,1679
4657,5779,9102,1680
4658,2963,7109,1680
4659,10230,3539,1680
4660,4733,8906,1681
4661,6897,10436,1682
4662,6731,1829,1683
4663,6604,11668,1683
4664,3461,3605,1684
4665,7881,11403,1684
4666,11770,10058,1684
4667,6440,10115,1684
4668,2113,10536,1685
4669,4192,11602,1685
4670,10415,4588,1685
4671,6244,11929,1686
4672,9925,336,1687
4673,11123,877,1687
4674,11162,4152,1687
4675,7311,11007,1687
4676,10836,9237,1688
4677,6770,9408,1689
4678,5252,11921,1689
4679,10542,7282,1690
4680,6581,889,1690
4681,7207,10557,1690
4682,192,927,1691
4683,2166,2491,1691
4684,446,6559,1692
4685,6262,9864,1692
4686,794,6344,1692
4687,8041,8702,1692
4688,4924,1713,1692
4689,11265,3375,1692
4690,11636,9980,1692
4691,8041,3960,1693
4692,5954,2941,1694
4693,7507,8364,1694
4694,3063,5286,1694
4695,6331,1519,1694
4696,5399,10464,1695
4697,2770,5779,1695
4698,52,8064,1695
4699,5281,3099,1696
4700,9148,4089,1696
4701,2325,4480,1696
4702,8962,3792,1696
4703,4089,2327,1696
4704,11834,8138,1696
4705,7661,10176,1696
4706,7438,9556,1696
4707,7119,1563,1697
4708,3965,5056,1697
4709,9623,8872,1697
4710,2378,8269,1697
4711,3581,10536,1698
4712,1937,6243,1698
4713,4396,12253,1698
4714,3120,7198,1698
4715,8896,6104,1698
4716,5541,6269,1698
4717,7047,3424,1699
4718,9533,11406,1702
4719,6938,3691,1703
4720,11004,503,1703
4721,2525,8008,1703
4722,4205,4187,1703
4723,8332,6434,1703
4724,7198,10138,1704
4725,11963,2861,1704
4726,5700,1975,1704
4727,11610,10812,1704
4728,5596,10243,1705
4729,8531,3846,1705
4730,5761,5172,1705
4731,5388,1573,1705
4732,6259,6493,1705
4733,7183,3413,1705
4734,1796,674,1705
4735,1279,1747,1705
4736,10920,9561,1706
4737,3559,6443,1706
4738,10757,12050,1706
4739,4681,2733,1707
4740,7843,1515,1707
4741,3077,2733,1709
4742,11872,6982,1709
4743,3292,4992,1709
4744,1416,743,1709
4745,182,12063,1709
4746,5634,11518,1709
4747,2641,11191,1710
4748,8347,9657,1711
4749,10513,941,1711
4750,5591,182,1711
4751,2769,1584,1711
4752,8319,7969,1711
4753,3837,1052,1711
4754,7522,7709,1711
4755,9693,3514,1711
4756,5061,11052,1711
4757,6408,10159,1712
4758,2660,928,1712
4759,12133,10889,1712
4760,8517,74,1712
4761,8919,1425,1713
4762,9850,7086,1713
4763,3434,10596,1713
4764,9117,2913,1714
4765,5432,6243,1714
4766,6426,11184,1714
4767,4654,1871,1714
4768,5320,2443,1714
4769,5145,11668,1714
4770,7577,8223,1715
4771,8844,5234,1715
4772,7954,648,1715
4773,5608,3977,1715
4774,8031,3434,1715
4775,666,5906,1716
4776,11125,3406,1717
4777,1627,2205,1717
4778,10172,7000,1717
4779,5930,1081,1718
4780,7977,6876,1718
4781,8673,5841,1718
4782,3596,1624,1719
4783,3217,7531,1719
4784,5555,10912,1719
4785,301,3531,1719
4786,1602,1615,1720
4787,7567,10414,1720
4788,1722,2131,1720
4789,5899,336,1721
4790,11963,12246,1721
4791,2932,6211,1721
4792,8066,3272,1721
4793,1152,10587,1721
4794,10097,11655,1721
4795,353,5100,1722
4796,182,3194,1722
4797,9400,8137,1723
4798,4134,11029,1723
4799,11150,6333,1724
4800,3473,1098,1724
4801,9864,9986,1725
4802,12174,1424,1725
4803,6876,8266,1725
4804,6718,5307,1726
4805,11340,8847,1726
4806,3052,8260,1727
4807,5919,4478,1727
4808,11289,1303,1728
4809,3051,1746,1728
4810,11231,3084,1728
4811,4846,4933,1728
4812,4564,10339,1728
4813,917,5683,1728
4814,2476,3284,1728
4815,9365,9283,1729
4816,5456,5982,1729
4817,7559,4137,1729
4818,6016,1249,1729
4819,7567,4365,1730
4820,7412,3482,1731
4821,557,6131,1731
4822,6718,11589,1731
4823,11824,12063,1731
4824,10139,1668,1731
4825,11538,6213,1731
4826,6780,2605,1731
4827,9929,8174,1732
4828,2360,4301,1732
4829,5459,5855,1733
4830,11834,6170,1733
4831,9546,10757,1733
4832,306,6994,1733
4833,2217,1152,1734
4834,11382,12133,1734
4835,2113,2998,1735
4836,6266,1589,1735
4837,504,1277,1735
4838,8904,838,1736
4839,5735,7269,1737
4840,4478,447,1737
4841,7780,464,1737
4842,10000,9864,1738
4843,5919,3304,1738
4844,10178,6462,1738
4845,8547,206,1739
4846,1821,3483,1740
4847,9410,10274,1740
4848,2766,6073,1740
4849,5778,10082,1741
4850,8419,4971,1741
4851,5970,4997,1741
4852,3324,6313,1742
4853,5194,3198,1742
4854,4225,1756,1742
4855,5876,11523,1743
4856,3951,10517,1743
4857,8062,3117,1743
4858,3594,8173,1743
4859,2069,369,1743
4860,9400,11901,1743
4861,183,2353,1743
4862,2660,5559,1745
4863,3385,8966,1745
4864,8559,4434,1745
4865,4294,5681,1746
4866,10230,11648,1746
4867,2489,11518,1747
4868,4535,1781,1747
4869,697,1800,1747
4870,7132,8126,1747
4871,8173,8063,1748
4872,2323,7348,1748
4873,9024,963,1748
4874,5380,6593,1748
4875,946,1635,1748
4876,7471,9697,1748
4877,8574,4209,1749
4878,8347,5599,1749
4879,8266,10089,1749
4880,9701,578,1749
4881,11844,4357,1751
4882,4906,7703,1751
4883,6262,9138,1752
4884,1082,10903,1752
4885,8184,4641,1752
4886,7855,7199,1752
4887,7522,7083,1752
4888,525,1925,1752
4889,9883,10483,1753
4890,2259,11133,1753
4891,5220,5476,1753
4892,8494,9254,1754
4893,1746,4479,1754
4894,8069,8822,1754
4895,8720,11271,1754
4896,4762,8064,1755
4897,5973,6295,1755
4898,6997,3965,1756
4899,11207,4363,1756
4900,623,9553,1756
4901,9292,3977,1756
4902,8517,1213,1757
4903,2105,5919,1757
4904,10982,3754,1759
4905,4717,6499,1759
4906,12161,39,1760
4907,3412,194,1760
4908,2105,38,1761
4909,2285,6094,1761
4910,7348,2278,1762
4911,8216,2791,1762
4912,6748,10929,1762
4913,3408,3277,1763
4914,5212,6134,1764
4915,1076,3261,1765
4916,5172,2113,1765
4917,4822,1960,1765
4918,2202,8808,1766
4919,1994,356,1766
4920,772,478,1766
4921,1526,4881,1766
4922,689,9371,1767
4923,6670,7775,1767
4924,10352,889,1767
4925,3257,9186,1767
4926,5616,9530,1767
4927,3786,2326,1768
4928,356,11177,1768
4929,2065,7855,1768
4930,6328,10297,1768
4931,2316,4365,1769
4932,9693,5104,1769
4933,7306,5077,1770
4934,2769,11490,1770
4935,1646,10030,1771
4936,7199,11213,1771
4937,5774,3469,1771
4938,1492,10856,1771
4939,3543,3195,1772
4940,4213,11035,1772
4941,3744,1747,1772
4942,7210,5517,1772
4943,10000,10977,1773
4944,9985,5599,1773
4945,8173,3771,1773
4946,1692,843,1773
4947,6330,5405,1773
4948,6144,4822,1773
4949,9211,6085,1774
4950,2374,10116,1774
4951,65,8809,1775
4952,7696,505,1775
4953,2678,1188,1775
4954,2494,6758,1776
4955,4478,7172,1777
4956,9614,4212,1777
4957,10278,9305,1777
4958,6810,10908,1778
4959,2495,11113,1778
4960,12066,3444,1778
4961,4578,10524,1779
4962,8347,11666,1779
4963,3621,2326,1779
4964,772,3994,1780
4965,7469,3911,1781
4966,5156,6,1782
4967,4943,11680,1782
4968,587,502,1783
4969,5931,8222,1783
4970,3596,7081,1784
4971,7159,5056,1784
4972,7081,8720,1784
4973,142,811,1785
4974,3268,11273,1785
4975,6243,8335,1785
4976,3474,5351,1785
4977,856,9693,1785
4978,4334,5245,1786
4979,4976,3116,1786
4980,4644,3775,1786
4981,8896,7406,1786
4982,3572,9184,1787
4983,4413,5688,1787
4984,182,7063,1787
4985,4588,6796,1787
4986,4681,9212,1788
4987,4963,2607,1788
4988,2720,10473,1789
4989,920,5370,1789
4990,11751,9420,1789
4991,8720,796,1789
4992,2216,7411,1790
4993,4898,5770,1790
4994,1903,9299,1791
4995,9701,0,1791
4996,4883,12118,1791
4997,9365,7971,1792
4998,5610,8498,1792
4999,324,10798,1792
5000,8582,3724,1792
5001,3977,8137,1792
5002,2733,1602,1793
5003,2293,10777,1793
5004,5362,4985,1793
5005,1037,5184,1793
5006,2618,3559,1793
5007,10728,9227,1793
5008,6759,11924,1794
5009,8844,6875,1794
5010,5172,1590,1794
5011,4499,2534,1795
5012,5614,5042,1795
5013,3463,7743,1795
5014,7882,5238,1796
5015,3754,8608,1796
5016,10985,3420,1796
5017,10468,11114,1796
5018,2344,474,1796
5019,10190,9957,1796
5020,1939,8236,1796
5021,5442,5127,1797
5022,3812,4302,1797
5023,3493,4000,1797
5024,9299,8258,1797
5025,6110,3571,1797
5026,10230,9382,1797
5027,142,1013,1798
5028,10094,9729,1798
5029,3424,192,1798
5030,7005,10529,1798
5031,4121,12083,1799
5032,2924,5188,1800
5033,7697,9089,1800
